year,pa_code,pa_area,pa_cropland,pa_pctcrop,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_pctallo_ag,cvp_pctallo_mi
2009,703,3213.50943632005,2932.442841053009,.91253597,835488.211265564,835488.0191007555,.1921656066551805,836340.0398000479,836339.8485721052,.19122648332268,959072.3038691878,959071.6461270154,.6577356844209135,41242.29058229923,41242.29058229923,0,108178.4461858869,108178.4461858869,0,125411.9873655438,125411.9873655438,0,51991.95805940032,51991.77305302024,.1850071786902845,52843.78659388423,52843.60252436996,.184068055357784,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.86858153,.86858177,.60435337,.40000001,,.44431981,.59999996
2010,703,3213.50943632005,2932.442841053009,.91253597,883417.0462618172,883416.6873992682,.3588598831556737,886548.8304593861,886548.4197150469,.4107464053668082,959072.3038691878,959071.6461270154,.6577356844209135,78125.39919811487,78125.39919811487,0,101178.9425294995,101178.9425294995,0,125411.9873655438,125411.9873655438,0,63037.66026455816,63037.30856043752,.3517014551907778,66169.44446210656,66169.04087619577,.4035879774019122,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.90199566,.90199578,.75272089,.5,,.65771186,.75
2011,703,3213.50943632005,2932.442841053009,.91253597,891048.2223183513,891047.6385350525,.5837797890417278,900239.3730582595,900238.7430312932,.6300315759144723,959072.3038691878,959071.6461270154,.6577356844209135,71597.21477308869,71597.21477308869,0,101178.9425294995,101178.9425294995,0,125411.9873655438,125411.9873655438,0,77197.02148249233,77196.44485762203,.5766213610768318,86388.17222241266,86387.54935387475,.6228731479495764,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.96159637,.96159637,1,.80000001,,.87145829,1
2012,703,3213.50943632005,2932.442841053009,.91253597,912783.3287529051,912782.8926484585,.4361027269624174,901048.4391061366,901048.0783691406,.3607381316833198,959072.3038691878,959071.6461270154,.6577356844209135,105298.9937388599,105298.9937388599,0,101178.9425294995,101178.9425294995,0,125411.9873655438,125411.9873655438,0,65230.37275981053,65229.94381379231,.4289442989975214,53495.48311305046,53495.12953448296,.3535797037184238,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.91852295,.91852307,.75272089,.64999998,,.62531865,.75
2013,703,3213.50943632005,2932.442841053009,.91253597,851249.2756535113,851249.0071840286,.2684693266637623,850011.8068074286,850011.5578258038,.2489825352095068,959072.3038691878,959071.6461270154,.6577356844209135,54546.90143299103,54546.90143299103,0,101178.9425294995,101178.9425294995,0,125411.9873655438,125411.9873655438,0,54448.41519451141,54448.15388345718,.2613108986988664,53210.94634842873,53210.70452523232,.2418241072446108,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.86769092,.86769104,.70326501,.34999999,,.50357634,.69999999
2014,703,3213.50943632005,2932.442841053009,.91253597,799665.8972927034,799665.7739180923,.1233748644590378,799375.1230596006,799375.0034412742,.1196183715946972,959072.3038691878,959071.6461270154,.6577356844209135,10726.53086088598,10726.53086088598,0,99727.64726239443,99727.64726239443,0,125411.9873655438,125411.9873655438,0,46685.38493077044,46685.26871458773,.1162164364941418,46394.61069766764,46394.49823776964,.1124599436298013,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.80406022,.80406046,.50544173,.050000001,,.24754502,.5
2015,703,3213.50943632005,2932.442841053009,.91253597,807346.7799820602,807346.6737466455,.1062358769122511,806618.841804117,806618.7374452949,.1043576295487583,959072.3038691878,959071.6461270154,.6577356844209135,19203.12120334804,19203.12120334804,0,99725.42341595888,99725.42341595888,0,125411.9873655438,125411.9873655438,0,45889.69181709873,45889.59274011242,.0990774489473552,45161.7536391555,45161.65643876183,.0971992015838623,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.82730424,.82730466,.25816259,.2,,.28562886,.25
2016,703,3213.50943632005,2932.442841053009,.91253597,838851.9006596804,838851.7533356845,.1473224912770092,840203.272589922,840203.1088313758,.1637571374885738,959072.3038691878,959071.6461270154,.6577356844209135,47842.08830064535,47842.08830064535,0,99725.42341595888,99725.42341595888,0,125411.9873655438,125411.9873655438,0,48755.84967276175,48755.70950719435,.1401640633121133,50107.22160298657,50107.06500286888,.1565987095236778,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.8917892,.89178944,.55489755,.60000002,,.41341874,.55000001
2017,703,3213.50943632005,2932.442841053009,.91253597,898286.1812125444,898285.6568345726,.5243802792392671,908144.1064168811,908143.5268612206,.5795537135563791,959072.3038691878,959071.6461270154,.6577356844209135,70252.88831073046,70252.88831073046,0,99725.42341595888,99725.42341595888,0,125411.9873655438,125411.9873655438,0,85779.32954230561,85778.81232276215,.5172218512743711,95637.25474662962,95636.68234939757,.5723952855914831,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.98038542,.98038542,1,.85000002,,1,1
2018,703,3213.50943632005,2932.442841053009,.91253597,866948.0933170915,866947.6844462454,.408868174534291,858154.2368681431,858153.8704958856,.3663728688843548,959072.3038691878,959071.6461270154,.6577356844209135,56736.63304325938,56736.63304325938,0,99725.42341595888,99725.42341595888,0,125411.9873655438,125411.9873655438,0,67957.49374617438,67957.09203375678,.4017097465693951,59163.63729722158,59163.27808339254,.3592144409194589,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.88522494,.88522506,.75272089,.34999999,,.68755144,.75
2019,703,3213.50943632005,2932.442841053009,.91253597,922881.2719330192,922880.7815945446,.4903370658867061,924877.0042137504,924876.4948547184,.5093543040566146,959072.3038691878,959071.6461270154,.6577356844209135,100080.2253455222,100080.2253455222,0,99725.42341595888,99725.42341595888,0,125411.9873655438,125411.9873655438,0,80547.08310683165,80546.59992678557,.4831786379218102,82542.81538743898,82542.3131868355,.5021958760917187,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.95278627,.95278627,1,.75000006,,.84762031,1
2020,703,3213.50943632005,2932.442841053009,.91253597,820258.5933727622,820258.3223181069,.2710519158281386,815190.4295757413,815190.2019564211,.2276174803264439,959072.3038691878,959071.6461270154,.6577356844209135,30465.6458338201,30465.6458338201,0,99722.45828801394,99722.45828801394,0,125411.9873655438,125411.9873655438,0,47538.96483208984,47538.70093586296,.2638934878632426,42470.80103505962,42470.58057416789,.2204590523615479,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.84808016,.84808034,.70326501,.2,,.50361669,.69999999
2021,703,3213.50943632005,2932.442841053009,.91253597,822903.7532584667,822903.6427956522,.1104619277175516,823975.0972853005,823974.9894064665,.1078793408814818,959072.3038691878,959071.6461270154,.6577356844209135,18578.70158981346,18578.70158981346,0,99722.45828801394,99722.45828801394,0,125411.9873655438,125411.9873655438,0,62071.07976587079,62070.97646148465,.1033034997526556,63142.42379272194,63142.32307231636,.1007209129165858,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.80774099,.8077414,.25816259,.050000001,,.286167,.25
2022,703,3213.50943632005,2932.442841053009,.91253597,807752.581186831,807752.4852818549,.095905524212867,811542.5442487299,811542.4504568577,.0937924983445555,959072.3038691878,959071.6461270154,.6577356844209135,9172.251718273386,9172.251718273386,0,99722.45828801394,99722.45828801394,0,125411.9873655438,125411.9873655438,0,56326.3504432654,56326.2616967177,.0887470962479711,60116.31350516807,60116.22687172424,.0866340703796595,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.80772823,.80772853,.3372919,.050000001,,.28603247,.32999998
2023,703,3213.50943632005,2932.442841053009,.91253597,829812.3469959795,829811.8233165741,.5236759199760854,834105.4147033393,834104.7978194356,.6168838362209499,959072.3038691878,959071.6461270154,.6577356844209135,23690.60842838883,23690.60842838883,0,99722.45828801394,99722.45828801394,0,125411.9873655438,125411.9873655438,0,63867.77926772647,63867.26274674945,.5165174920111895,68160.84697508253,68160.23724960722,.6097254082560539,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.99976277,.99976277,1,1,,.99751079,1
2024,703,3213.50943632005,2932.442841053009,.91253597,877585.3589743376,877584.9141838253,.4447896196506917,871264.5092690885,871264.1067377925,.4025290948338807,959072.3038691878,959071.6461270154,.6577356844209135,63135.81570120156,63135.81570120156,0,99722.45828801394,99722.45828801394,0,125411.9873655438,125411.9873655438,0,72195.57222791761,72195.13459583372,.4376311916857958,65874.72252265364,65874.32714978606,.3953706668689847,91406.34472586215,91405.6941421181,.6505772564560175,0,0,0,0,0,0,742253.9859377444,742253.9787793159,.007158427964896,.8916924,.89169252,.75272089,.40000001,,.68680871,.75
1993,704,1222.330955109,641.5153846740723,.52482951,473981.6853625774,401223.2197864056,72758.45278930664,464262.3565051556,398751.8467395306,65510.49697875977,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,172962.2876138687,107177.9514322281,65784.33618164063,163242.9351968765,104706.5548257828,58536.38037109375,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.98001891,.97675496,.99822384,,,.89341336,.99801886
1994,704,1222.330955109,641.5153846740723,.52482951,354848.682536602,310678.2663989067,44170.40335083008,366543.5413012505,321505.6101489067,45037.91836547852,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,53829.26423430443,16632.97749114037,37196.28674316406,65524.13179564476,27460.33003783226,38063.8017578125,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.7981922,.79422027,.82033342,,,.056430254,.79960376
1995,704,1222.330955109,641.5153846740723,.52482951,357752.2185585499,336576.9782631397,21175.22750854492,354551.5621254444,334194.8658363819,20356.68350219727,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,56732.82068777084,42531.70978689194,14201.11090087891,53532.15647268295,40149.5895781517,13382.56689453125,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,1,1,1,,,1,1
1996,704,1222.330955109,641.5153846740723,.52482951,394953.1697206497,327036.0010194778,67917.15591430664,385696.5738954544,317828.3790712357,67868.18203735352,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,93933.76017689705,32990.72087025642,60943.03930664063,84677.17214131355,23783.10671162605,60894.0654296875,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.92886698,.91611326,1,,,.61535096,1
1997,704,1222.330955109,641.5153846740723,.52482951,387488.6026126146,320464.9231692553,67023.66665649414,387479.6026126146,320457.9231692553,67021.66665649414,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,86469.20871675014,26419.65866792202,60049.55004882813,86460.20871675014,26412.65866792202,60047.55004882813,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.93190253,.91975671,.99964476,,,.63205749,.99960375
1998,704,1222.330955109,641.5153846740723,.52482951,365486.1447840929,299464.9162684679,66021.21572875977,370665.8719038963,304644.6433882713,66021.21572875977,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,64466.73714959621,5419.638028502464,59047.09912109375,69646.46728873253,10599.36816763878,59047.09912109375,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.84818125,.82096106,1,,,.17904562,1
1999,704,1222.330955109,641.5153846740723,.52482951,381869.5487549305,333849.2742187977,48020.26174926758,376707.8218792677,328687.5473431349,48020.26174926758,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,80850.1509604454,39804.00581884384,41046.14514160156,75688.42008697987,34642.2749453783,41046.14514160156,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.86329061,.83884305,.99964476,,,.2610411,.99960375
2000,704,1222.330955109,641.5153846740723,.52482951,392531.9023756981,346900.3019118309,45631.58767700195,392564.7585535049,346933.1580896378,45631.58767700195,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,91512.49278616905,52855.02171683311,38657.47106933594,91545.36071324348,52887.88964390755,38657.47106933594,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.8578918,.83253992,.99928951,,,.23213901,.99920756
2001,704,1222.330955109,641.5153846740723,.52482951,365690.5554531813,300679.7597988844,65010.78286743164,365897.3369706869,300885.54131639,65011.78286743164,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,64671.16183578968,6634.495576024055,58036.66625976563,64877.93497431278,6840.268714547157,58037.66625976563,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.83659929,.80759543,.99836588,,,.11776019,.99817735
2002,704,1222.330955109,641.5153846740723,.52482951,372726.0457371473,305013.753012538,67712.27993774414,373389.942465663,304841.1153172255,68548.81436157227,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,71706.64445984364,10968.48112976551,60738.16333007813,72370.53831589222,10795.84056198597,61574.69775390625,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.84304816,.81497127,.99964476,,,.15158051,.99960375
2003,704,1222.330955109,641.5153846740723,.52482951,369796.3018215299,302362.8367336392,67433.45230102539,369176.4854090214,302310.7036707401,66865.76895141602,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,68776.90356355906,8317.56787019968,60459.33569335938,68157.08715105057,8265.434807300568,59891.65234375,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.83832574,.80933845,1,,,.12575231,1
2004,704,1222.330955109,641.5153846740723,.52482951,374965.87309587,311928.8005861044,63037.05972290039,374967.8523439169,312109.6794923544,62858.16006469727,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,73946.46747362614,17883.52435839176,56062.94311523438,73948.43888628483,18064.39542925358,55884.04345703125,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.84304816,.81497127,.99964476,,,.15158051,.99960375
2005,704,1222.330955109,641.5153846740723,.52482951,373117.482665956,306132.7849120498,66984.68496704102,373185.2692340612,306170.5897907019,67014.66665649414,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,72098.08782023191,12087.51946085691,60010.568359375,72165.8660646677,12125.31601583958,60040.55004882813,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,.9991473,.99899441,1,,,.99538916,1
2006,704,1222.330955109,641.5153846740723,.52482951,371674.5562676787,305726.2791680694,65948.26431274414,372446.1151289344,305564.3585371375,66881.74380493164,443478.1902894974,376058.510846138,67419.66665649414,0,0,0,0,0,0,0,0,0,70655.15945357084,11681.01174849272,58974.14770507813,71426.71530884504,11519.08811157942,59907.62719726563,142458.8002312183,82013.25018239021,60445.55004882813,0,0,0,0,0,0,301019.4207589626,294045.2918527126,6974.1162109375,1,1,1,,,1,1
